Provider Id,Latitude,Longitude
50590,38.4631737,-121.4163638
50597,34.1328847,-117.8713194
50599,38.5549383,-121.4567508
50603,33.6089013,-117.7087247
50604,37.2397615,-121.8002485
50608,35.7623351,-119.238952
50609,33.8520823,-117.8441325
50616,34.2434645,-119.0198129
50624,34.4214827,-118.5632206
50625,34.075153,-118.3802766
50633,35.5553302,-120.7197485
50636,32.9965785,-117.0562883
50641,34.0237682,-118.1841496
50644,34.0351431,-118.309364
50663,34.0193964,-118.1867199
50668,37.7472872,-122.4592341
50674,38.4699104,-121.4216412
50677,34.1709939,-118.5897384
50678,33.7003907,-117.9556226
50684,33.7194657,-117.1645046
50686,33.9047622,-117.4691755
50688,37.0365453,-121.5713901
50689,37.775892,-121.958214
50690,38.4724563,-122.7269597
50696,34.0620499,-118.201557
50697,40.5859177,-122.4167985
50701,33.5589878,-117.1839316
50704,34.2204258,-118.4565487
50708,36.825095,-119.7820106
50709,34.4717272,-117.2977603
50710,36.8423418,-119.7804757
50714,36.9877888,-121.9774566
50717,33.9290965,-118.1579847
50723,34.0655016,-117.9864524
50724,35.3848085,-119.0399564
50726,37.6647944,-120.9585188
50727,33.7884737,-118.1452922
50732,36.859923,-119.788578
50735,33.9500226,-118.0034266
50736,34.049413,-118.1383146
50737,34.0678947,-118.1238043
50738,34.0481521,-118.043372
50739,33.9507827,-118.3482572
50740,33.9821254,-118.4392607
50742,34.0571449,-118.3602519
50744,33.8198344,-117.9094512
50745,33.7885118,-117.8263367
50746,33.7542343,-117.8328997
50747,33.7111431,-117.8846271
50748,37.79803,-121.246197
50749,34.1747943,-118.8694574
50752,34.0231953,-118.3969429
50754,37.4615128,-122.1590322
50755,34.16028,-118.449476
50757,32.7766415,-117.0573188
50758,34.0787027,-117.6959434
50760,37.9508561,-121.7752716
50761,34.1704136,-118.5322725
50763,34.0696967,-118.2635016
50764,40.5855146,-122.3877763
50765,33.897404,-117.186026
50766,39.1317646,-121.6133756
50767,38.3885135,-121.9380985
50768,33.81559,-118.007042
50769,33.6607471,-117.7724594
50770,33.6145875,-117.1691492
50771,33.9125716,-118.0984863
50772,38.7474074,-121.2506572
50773,37.7122362,-122.1433524
60001,40.414806,-104.7089
60003,40.1823027,-105.1259282
60004,39.9645491,-104.7685472
60006,38.480112,-107.868883
60008,37.4721919,-105.8825469
60009,39.7681121,-105.0898988
60010,40.5719183,-105.0566352
60011,39.7281192,-104.9910209
60012,38.2340346,-104.6234103
60013,37.2361018,-107.8255618
60014,39.7470476,-104.9665169
60015,39.7170296,-105.1287058
60016,38.4556633,-105.229732
60020,38.2818539,-104.6125748
60022,38.8393845,-104.7994262
60023,39.0904811,-108.5627055
60024,39.7426294,-104.8420288
60027,40.0261255,-105.2836696
60028,39.7456126,-104.9696144
60030,40.4132365,-105.0513281
60031,38.8655361,-104.8217503
60032,39.7322365,-104.9340998
60034,39.6539507,-104.9812753
60036,37.9788037,-103.5488178
60044,40.2601409,-103.7955284
60049,40.4633902,-106.8150962
60054,39.0859446,-108.5537343
60064,39.670102,-104.9748268
60065,39.8634626,-104.9854268
60071,38.7453999,-108.047
60075,39.5325996,-107.3218091
60076,40.6126389,-103.2206649
60096,39.6435208,-106.3822663
60100,39.6900823,-104.8323774
60103,39.9519333,-105.1517462
60104,39.8501395,-105.0182756
60112,39.5642895,-104.8860495
60113,39.5762884,-104.986104
60114,39.5486133,-104.7710383
60116,39.9705009,-105.0863669
